no_rooms,sqm,yield_on_mortgage_credit_bonds%,price_usd_log,house_age,year,quarter_num,house_type_Farm,house_type_Summerhouse,house_type_Townhouse,house_type_Villa,region_Fyn & islands,region_Jutland,region_Zealand,sales_type_family_sale,sales_type_other_sale,sales_type_regular_sale,"area_Capital, Copenhagen",area_East & mid jutland,area_Fyn & islands,area_North Zealand,area_North jutland,area_Other islands,area_South jutland
2.0,55.0,3.73,11.184435286790631,95.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,139.0,3.73,12.161341980433281,125.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,86.0,3.73,11.407576060361786,122.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,104.0,3.73,12.706850963741102,45.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,176.0,3.73,13.790193775620484,58.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,41.0,3.73,12.218500103788143,57.0,2022,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,155.0,3.73,13.658857917508856,17.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,132.0,3.73,12.228450385747772,61.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,134.0,3.73,12.058158312538197,72.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1.0,39.0,3.73,11.990717436189177,59.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,102.0,3.73,13.527829818844937,39.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,140.0,3.73,11.695255355062795,59.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,143.0,3.73,13.171155446333852,57.0,2022,3,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
4.0,85.0,3.73,12.463621488288547,54.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,88.0,3.73,11.986055452062393,47.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,195.0,3.73,12.449022745701502,36.0,2022,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
4.0,119.0,3.73,11.610514863562742,50.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,72.0,3.73,11.861827276238836,101.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,55.0,3.73,12.660331092405906,46.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,62.0,3.73,11.755879486687116,118.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,108.0,3.73,12.180759965737863,47.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,143.0,3.73,12.40697467786825,18.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,176.0,3.73,13.71844994704891,61.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,190.0,3.73,11.596816144310951,127.0,2022,3,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
4.0,174.0,3.73,12.69173737207766,55.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,174.0,3.73,13.953097092376153,54.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,128.0,3.73,12.449022745701502,55.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,130.0,3.73,11.575909653758895,63.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,188.0,3.73,13.47653659463273,6.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,136.0,3.73,13.169725856249233,56.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,111.0,3.73,13.774689605110144,99.0,2022,3,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,59.0,3.73,12.609037965102189,48.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,111.0,3.73,12.161341980433281,80.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,163.0,3.73,11.695255355062795,78.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,127.0,3.73,11.70458660509294,54.0,2022,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
3.0,50.0,3.73,10.911919812973826,48.0,2022,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1.0,31.0,3.73,12.586223364451623,23.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
8.0,202.0,3.73,13.065795142315812,198.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,87.0,3.73,11.43226840195242,56.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,106.0,3.73,12.833883653579926,49.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,111.0,3.73,12.946225064894298,94.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,30.0,3.73,12.729323752253295,125.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,94.0,3.73,10.680539205318292,69.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,113.0,3.73,11.905818541903598,41.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,40.0,3.73,12.729323752253295,125.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1.0,62.0,3.73,12.533579815765737,51.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,132.0,3.73,13.303435821047845,56.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,52.0,3.73,11.520159238032107,83.0,2022,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2.0,46.0,3.73,12.45488784222084,63.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,152.0,3.73,13.907634758832367,93.0,2022,3,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1.0,54.0,3.73,12.251289767312823,35.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,143.0,3.73,11.274046255019954,2.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,119.0,3.73,12.970961250176652,46.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,82.0,3.73,11.596816144310951,145.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,74.0,3.73,13.405662358128488,123.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,156.0,3.73,13.304686600863562,37.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,208.0,3.73,12.286504508242295,2.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,151.0,3.73,12.929993908996359,122.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,300.0,3.73,12.873904582205107,65.0,2022,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,96.0,3.73,12.77280873810987,145.0,2022,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,103.0,3.73,12.307053082633972,45.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,55.0,3.73,12.873904582205107,123.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,149.0,3.73,12.793862088206213,61.0,2022,3,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
6.0,185.0,3.73,13.547632419997361,56.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,110.0,3.73,12.403902491415781,62.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,76.0,3.73,12.533579815765737,54.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,51.0,3.73,12.121336859237145,28.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7.0,227.0,3.73,12.86229906601588,114.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,170.0,3.73,11.215206524587721,2.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,148.0,3.73,11.918397239722838,63.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,69.0,3.73,11.002116507732017,44.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,75.0,3.73,12.009151024608384,53.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,195.0,3.73,12.506180941677357,51.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,214.0,3.73,12.902342445635096,18.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,133.0,3.73,13.36531112464094,2.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6.0,139.0,3.73,11.561725152903833,61.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
8.0,209.0,3.73,13.065795142315812,11.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,144.0,3.73,12.083910661257521,46.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,98.0,3.73,12.683861515988351,62.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,108.0,3.73,13.357122407097213,2.0,2022,3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
4.0,135.0,3.73,13.382804254886866,60.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,105.0,3.73,13.357122407097213,2.0,2022,3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
4.0,130.0,3.73,12.909791251153052,44.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,73.0,3.73,12.153467965336215,85.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,70.0,3.73,12.341601728941074,66.0,2022,3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
3.0,113.0,3.73,12.89295272879663,52.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,69.0,3.73,11.726026761206368,38.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,80.0,3.73,11.692752245730048,97.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,84.0,3.73,11.448397610442436,52.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,165.0,3.73,13.304686600863562,46.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,131.0,3.73,12.904209855160254,49.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,79.0,3.73,13.15095277788895,105.0,2022,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
15.0,280.0,3.73,14.794776464586601,149.0,2022,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
8.0,165.0,3.73,12.506180941677357,38.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
